node,REGION_1,REGION_10,REGION_2,REGION_3,REGION_4,REGION_5,REGION_6,REGION_7,REGION_8,REGION_9
hCoV-19/USA/WA-UW-517/2020|EPI_ISL_430867|2020-03-11,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/ID-UW-2041/2020|EPI_ISL_485945|2020-03-22,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/NY-WCMP9A05P/2020|EPI_ISL_427544|2020-03-14,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/PA-MGSC39-05/2020|EPI_ISL_436487|2020-03-27,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/WA-UW189/2020|EPI_ISL_416727|2020-03-13,0,1,0,0,0,0,0,0,0,0
n206,0,1,0,0,0,0,0,0,0,0
n209,0,1,0,0,0,0,0,0,0,0
n216,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/HI_7881/2020|EPI_ISL_426421|2020-03-07,0,0,0,0,0,0,0,0,0,1
n263,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S110/2020|EPI_ISL_417163|2020-03-05,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S270/2020|EPI_ISL_430124|2020-03-06,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S259/2020|EPI_ISL_430113|2020-03-04,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S238/2020|EPI_ISL_430276|2020-03-02,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-682/2020|EPI_ISL_486105|2020-03-13,0,1,0,0,0,0,0,0,0,0
n386,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S107/2020|EPI_ISL_417160|2020-02-29,0,1,0,0,0,0,0,0,0,0
n394,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S160/2020|EPI_ISL_430198|2020-03-17,0,1,0,0,0,0,0,0,0,0
n400,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1273/2020|EPI_ISL_482994|2020-03-10,0,0,0,0,0,1,0,0,0,0
n407,0,1,0,0,0,0,0,0,0,0
n409,0,1,0,0,0,0,0,0,0,0
n410,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-045/2020|EPI_ISL_482327|2020-03-21,0,1,0,0,0,0,0,0,0,0
n418,0,1,0,0,0,0,0,0,0,0
n469,0,1,0,0,0,0,0,0,0,0
n472,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S87/2020|EPI_ISL_417140|2020-03-01,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA7-UW4/2020|EPI_ISL_413458|2020-03-01,0,1,0,0,0,0,0,0,0,0
n476,0,0,0,0,0,0,0,0,0,1
n478,1,0,0,0,0,0,0,0,0,0
n651,0,1,0,0,0,0,0,0,0,0
n654,0,1,0,0,0,0,0,0,0,0
n665,0,1,0,0,0,0,0,0,0,0
n675,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-1615/2020|EPI_ISL_468544|2020-04-14,0,0,0,0,0,0,0,0,0,1
n21302,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/UT-QDX-120/2020|EPI_ISL_467911|2020-03-13,0,0,0,0,0,0,0,0,1,0
n21330,0,1,0,0,0,0,0,0,0,0
n44,0,1,0,0,0,0,0,0,0,0
n46,0,1,0,0,0,0,0,0,0,0
n54,0,1,0,0,0,0,0,0,0,0
n58,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20033/2020|EPI_ISL_437120|2020-03-18,0,0,0,0,0,1,0,0,0,0
n90,0,0,0,0,0,1,0,0,0,0
n92,0,0,0,0,0,0,0,0,0,1
n94,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1683/2020|EPI_ISL_424191|2020-03-20,0,1,0,0,0,0,0,0,0,0
n207,0,1,0,0,0,0,0,0,0,0
n210,0,1,0,0,0,0,0,0,0,0
n215,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-NH3/2020|EPI_ISL_418772|2020-03-13,0,1,0,0,0,0,0,0,0,0
n217,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UT_8199/2020|EPI_ISL_424889|2020-03-05,0,0,0,0,0,0,0,0,1,0
n264,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW342/2020|EPI_ISL_418909|2020-03-16,0,1,0,0,0,0,0,0,0,0
n387,0,1,0,0,0,0,0,0,0,0
n395,0,1,0,0,0,0,0,0,0,0
n397,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UN-UW-666/2020|EPI_ISL_476922|2020-03-12,0,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1835/2020|EPI_ISL_424282|2020-03-23,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0051/2020|EPI_ISL_437531|2020-04-17,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-020/2020|EPI_ISL_482306|2020-03-26,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-039/2020|EPI_ISL_482321|2020-03-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-228/2020|EPI_ISL_482463|2020-03-18,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/AZ-TG268903/2020|EPI_ISL_426513|2020-03-11,0,0,0,0,0,0,0,0,0,1
n411,0,1,0,0,0,0,0,0,0,0
n419,0,1,0,0,0,0,0,0,0,0
n422,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW142/2020|EPI_ISL_416680|2020-03-11,0,1,0,0,0,0,0,0,0,0
n470,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CSMC42/2020|EPI_ISL_475654|2020-04-01,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CSMC20/2020|EPI_ISL_475630|2020-03-25,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-QDX-45/2020|EPI_ISL_467834|2020-03-15,0,0,0,0,0,0,0,0,0,1
n477,0,0,0,0,0,0,0,0,0,1
n479,1,0,0,0,0,0,0,0,0,0
n573,1,0,0,0,0,0,0,0,0,0
n652,0,1,0,0,0,0,0,0,0,0
n653,0,1,0,0,0,0,0,0,0,0
n655,0,1,0,0,0,0,0,0,0,0
n659,0,1,0,0,0,0,0,0,0,0
n666,0,1,0,0,0,0,0,0,0,0
n674,0,0,0,0,0,1,0,0,0,0
n676,0,1,0,0,0,0,0,0,0,0
n21226,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-1604/2020|EPI_ISL_468533|2020-04-03,0,0,0,0,0,0,0,0,0,1
n21303,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/MI-MDHHS-SC21434/2020|EPI_ISL_507688|2020-03-24,0,0,0,0,0,1,0,0,0,0
n21331,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UN-UW-531/2020|EPI_ISL_430881|2020-03-13,0,0,0,0,0,0,0,0,0,0
n45,0,1,0,0,0,0,0,0,0,0
n47,0,1,0,0,0,0,0,0,0,0
n52,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW128/2020|EPI_ISL_416666|2020-03-12,0,1,0,0,0,0,0,0,0,0
n55,0,1,0,0,0,0,0,0,0,0
n59,0,1,0,0,0,0,0,0,0,0
n61,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/IL-UW-1265/2020|EPI_ISL_422961|2020-03-13,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-UW391/2020|EPI_ISL_529208|2020-03-30,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-SR0445/2020|EPI_ISL_467970|2020-03-21,0,0,0,0,0,0,0,0,0,1
n93,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/FL-BPHL-0697/2020|EPI_ISL_509755|2020-03-28,0,0,0,0,1,0,0,0,0,0
n95,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-UW-3078/2020|EPI_ISL_486090|2020-03-28,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW215/2020|EPI_ISL_417364|2020-03-12,0,1,0,0,0,0,0,0,0,0
n211,0,1,0,0,0,0,0,0,0,0
n214,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0441/2020|EPI_ISL_426444|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S173/2020|EPI_ISL_430211|2020-03-19,0,1,0,0,0,0,0,0,0,0
n218,0,1,0,0,0,0,0,0,0,0
n242,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CT_9849/2020|EPI_ISL_426416|2020-03-08,1,0,0,0,0,0,0,0,0,0
n265,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW101/2020|EPI_ISL_416639|2020-03-10,0,1,0,0,0,0,0,0,0,0
n388,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S529/2020|EPI_ISL_434289|2020-03-24,0,1,0,0,0,0,0,0,0,0
n396,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S22/2020|EPI_ISL_417075|2020-03-02,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S23/2020|EPI_ISL_417076|2020-03-02,0,1,0,0,0,0,0,0,0,0
n412,0,1,0,0,0,0,0,0,0,0
n413,0,1,0,0,0,0,0,0,0,0
n420,0,1,0,0,0,0,0,0,0,0
n421,0,1,0,0,0,0,0,0,0,0
n423,0,1,0,0,0,0,0,0,0,0
n425,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-1764/2020|EPI_ISL_476781|2020-03-14,0,0,0,0,0,0,0,0,0,1
n471,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-ALSR-0479-SAN/2020|EPI_ISL_483168|2020-04-10,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-ALSR-0772-SAN/2020|EPI_ISL_483348|2020-04-10,0,0,0,0,0,0,0,0,0,1
n480,0,0,0,0,0,0,0,0,0,1
n490,1,0,0,0,0,0,0,0,0,0
n574,0,0,0,0,0,0,0,0,1,0
n590,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-QDX-02/2020|EPI_ISL_444518|2020-03-13,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-QDX-02-2/2020|EPI_ISL_454692|2020-03-13,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4039/2020|EPI_ISL_427237|2020-03-29,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-QDX-118/2020|EPI_ISL_467909|2020-03-13,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/CA-CZB-1145/2020|EPI_ISL_447896|2020-04-07,0,0,0,0,0,0,0,0,0,1
n656,0,1,0,0,0,0,0,0,0,0
n660,0,0,0,0,0,0,0,0,0,1
n661,0,1,0,0,0,0,0,0,0,0
n667,0,1,0,0,0,0,0,0,0,0
n669,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1431/2020|EPI_ISL_514650|2020-03-24,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1284/2020|EPI_ISL_483005|2020-03-20,0,0,0,0,0,1,0,0,0,0
n677,0,1,0,0,0,0,0,0,0,0
n20760,0,1,0,0,0,0,0,0,0,0
n21227,0,0,0,0,0,1,0,0,0,0
n21294,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-1617/2020|EPI_ISL_468546|2020-04-17,0,0,0,0,0,0,0,0,0,1
n21304,0,0,0,0,0,0,0,0,0,1
n21332,0,1,0,0,0,0,0,0,0,0
n21370,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1271/2020|EPI_ISL_422963|2020-03-16,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2305/2020|EPI_ISL_485982|2020-03-30,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-3413/2020|EPI_ISL_491022|2020-03-26,0,1,0,0,0,0,0,0,0,0
n48,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1984/2020|EPI_ISL_424329|2020-03-24,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UN-UW-1817/2020|EPI_ISL_424267|2020-03-22,0,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW48/2020|EPI_ISL_415613|2020-03-09,0,1,0,0,0,0,0,0,0,0
n56,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW385/2020|EPI_ISL_418950|2020-03-16,0,1,0,0,0,0,0,0,0,0
n60,0,1,0,0,0,0,0,0,0,0
n62,0,1,0,0,0,0,0,0,0,0
n65,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-SR0428/2020|EPI_ISL_467958|2020-03-10,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/NY-NYUMC670/2020|EPI_ISL_444787|2020-04-14,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1429/2020|EPI_ISL_514648|2020-03-26,0,0,0,0,0,1,0,0,0,0
n96,0,0,0,0,0,1,0,0,0,0
n212,0,1,0,0,0,0,0,0,0,0
n213,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0484/2020|EPI_ISL_426451|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S224/2020|EPI_ISL_430262|2020-03-19,0,1,0,0,0,0,0,0,0,0
n219,0,1,0,0,0,0,0,0,0,0
n220,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0478/2020|EPI_ISL_426449|2020-03-19,0,1,0,0,0,0,0,0,0,0
n243,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/NC_6999/2020|EPI_ISL_424871|2020-03-06,0,0,0,0,1,0,0,0,0,0
n266,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2548/2020|EPI_ISL_477719|2020-03-30,0,1,0,0,0,0,0,0,0,0
n389,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S140/2020|EPI_ISL_430177|2020-03-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S139/2020|EPI_ISL_430176|2020-03-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-UW-1849/2020|EPI_ISL_424286|2020-03-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2020/2020|EPI_ISL_485974|2020-03-24,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S89/2020|EPI_ISL_417142|2020-02-29,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S90/2020|EPI_ISL_417143|2020-02-29,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-571/2020|EPI_ISL_476906|2020-03-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-207/2020|EPI_ISL_482449|2020-03-23,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-042/2020|EPI_ISL_482324|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CSMC13/2020|EPI_ISL_475607|2020-03-28,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CSMC34/2020|EPI_ISL_475645|2020-04-03,0,0,0,0,0,0,0,0,0,1
n424,0,1,0,0,0,0,0,0,0,0
n426,0,1,0,0,0,0,0,0,0,0
n438,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-087/2020|EPI_ISL_482358|2020-04-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-058/2020|EPI_ISL_482338|2020-04-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/NJ-NYUMC111/2020|EPI_ISL_421723|2020-03-18,0,0,1,0,0,0,0,0,0,0
n481,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/VI-CDC-3705/2020|EPI_ISL_452122|2020-03-23,0,0,1,0,0,0,0,0,0,0
n491,1,0,0,0,0,0,0,0,0,0
n575,0,0,0,0,0,0,0,0,1,0
n578,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MA-MGH-00049/2020|EPI_ISL_460264|2020-03-23,1,0,0,0,0,0,0,0,0,0
n591,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-QDX-40/2020|EPI_ISL_467831|2020-03-16,0,0,0,0,0,0,0,0,0,1
n657,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-QDX-78/2020|EPI_ISL_467842|2020-03-16,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CDPH008/2020|EPI_ISL_515901|2020-03-26,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/WA-S232/2020|EPI_ISL_430270|2020-03-08,0,1,0,0,0,0,0,0,0,0
n662,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1128/2020|EPI_ISL_476902|2020-03-16,0,1,0,0,0,0,0,0,0,0
n668,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S147/2020|EPI_ISL_430184|2020-03-14,0,1,0,0,0,0,0,0,0,0
n670,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1377/2020|EPI_ISL_495827|2020-05-19,0,1,0,0,0,0,0,0,0,0
n678,0,1,0,0,0,0,0,0,0,0
n20761,0,1,0,0,0,0,0,0,0,0
n21221,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/FL_5091/2020|EPI_ISL_419560|2020-02-28,0,0,0,0,1,0,0,0,0,0
n21228,0,0,0,0,0,1,0,0,0,0
n21295,0,0,0,0,0,1,0,0,0,0
n21299,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-1581/2020|EPI_ISL_468511|2020-03-21,0,0,0,0,0,0,0,0,0,1
n21305,0,0,0,0,0,0,0,0,0,1
n21333,0,1,0,0,0,0,0,0,0,0
n21335,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB0101/2020|EPI_ISL_429056|2020-03-28,0,0,0,0,0,0,0,0,0,1
n21371,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW231/2020|EPI_ISL_417380|2020-03-14,0,1,0,0,0,0,0,0,0,0
n49,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2258/2020|EPI_ISL_426133|2020-03-23,0,1,0,0,0,0,0,0,0,0
n57,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1603/2020|EPI_ISL_423005|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1919/2020|EPI_ISL_424296|2020-03-23,0,1,0,0,0,0,0,0,0,0
n63,0,1,0,0,0,0,0,0,0,0
n64,0,1,0,0,0,0,0,0,0,0
n66,0,1,0,0,0,0,0,0,0,0
n71,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00676/2020|EPI_ISL_460388|2020-03-21,1,0,0,0,0,0,0,0,0,0
n97,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S227/2020|EPI_ISL_430265|2020-03-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0457/2020|EPI_ISL_426448|2020-03-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S194/2020|EPI_ISL_430232|2020-03-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S201/2020|EPI_ISL_430239|2020-03-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S185/2020|EPI_ISL_430223|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S211/2020|EPI_ISL_430249|2020-03-20,0,1,0,0,0,0,0,0,0,0
n221,0,1,0,0,0,0,0,0,0,0
n230,0,1,0,0,0,0,0,0,0,0
n244,0,1,0,0,0,0,0,0,0,0
n260,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-NH23/2020|EPI_ISL_418790|2020-03-13,0,1,0,0,0,0,0,0,0,0
n267,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN59-MDH59/2020|EPI_ISL_417503|2020-03-14,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN44-MDH44/2020|EPI_ISL_417480|2020-03-12,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S247/2020|EPI_ISL_430285|2020-03-01,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S233/2020|EPI_ISL_430271|2020-03-03,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW205/2020|EPI_ISL_417354|2020-03-13,0,1,0,0,0,0,0,0,0,0
n427,0,1,0,0,0,0,0,0,0,0
n439,0,1,0,0,0,0,0,0,0,0
n442,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-SR0416/2020|EPI_ISL_467951|2020-03-10,0,0,0,0,0,0,0,0,0,1
n482,0,0,0,0,0,0,0,0,0,1
n492,1,0,0,0,0,0,0,0,0,0
n569,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/UT-01575/2020|EPI_ISL_449823|2020-04-07,0,0,0,0,0,0,0,0,1,0
n576,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-01820/2020|EPI_ISL_509571|2020-04-10,0,0,0,0,0,0,0,0,1,0
n579,0,0,0,0,0,0,0,0,1,0
n592,0,0,0,0,0,0,0,0,1,0
n594,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-UW-4766/2020|EPI_ISL_429623|2020-03-28,0,1,0,0,0,0,0,0,0,0
n658,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB045/2020|EPI_ISL_429021|2020-03-25,0,0,0,0,0,0,0,0,0,1
n663,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-163/2020|EPI_ISL_460058|2020-03-23,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-UMGC-2/2020|EPI_ISL_443253|2020-04-04,0,0,0,0,0,1,0,0,0,0
n671,0,1,0,0,0,0,0,0,0,0
n672,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CSMC132/2020|EPI_ISL_475610|2020-03-26,0,0,0,0,0,0,0,0,0,1
n679,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CSMC91/2020|EPI_ISL_475708|2020-03-27,0,0,0,0,0,0,0,0,0,1
n20762,0,1,0,0,0,0,0,0,0,0
n21222,0,1,0,0,0,0,0,0,0,0
n21223,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1297/2020|EPI_ISL_483017|2020-03-24,0,0,0,0,0,1,0,0,0,0
n21229,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1271/2020|EPI_ISL_482992|2020-03-12,0,0,0,0,0,1,0,0,0,0
n21296,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1475/2020|EPI_ISL_518869|2020-03-23,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1492/2020|EPI_ISL_518885|2020-03-21,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-1578/2020|EPI_ISL_468509|2020-03-18,0,0,0,0,0,0,0,0,0,1
n21306,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/WA-UW88/2020|EPI_ISL_416444|2020-03-10,0,1,0,0,0,0,0,0,0,0
n21334,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1014/2020|EPI_ISL_463504|2020-04-30,0,1,0,0,0,0,0,0,0,0
n21336,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S910/2020|EPI_ISL_463400|2020-04-27,0,1,0,0,0,0,0,0,0,0
n21372,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW340/2020|EPI_ISL_418907|2020-03-16,0,1,0,0,0,0,0,0,0,0
n50,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW74/2020|EPI_ISL_415602|2020-03-10,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW299/2020|EPI_ISL_418867|2020-03-13,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW225/2020|EPI_ISL_417374|2020-03-15,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW367/2020|EPI_ISL_418934|2020-03-17,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW129/2020|EPI_ISL_416667|2020-03-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW363/2020|EPI_ISL_418930|2020-03-17,0,1,0,0,0,0,0,0,0,0
n67,0,1,0,0,0,0,0,0,0,0
n69,0,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW319/2020|EPI_ISL_418886|2020-03-15,0,1,0,0,0,0,0,0,0,0
n72,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-QDX-79/2020|EPI_ISL_467843|2020-03-15,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/MN26-MDH26/2020|EPI_ISL_417194|2020-03-12,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S131/2020|EPI_ISL_430168|2020-03-13,0,1,0,0,0,0,0,0,0,0
n222,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S212/2020|EPI_ISL_430250|2020-03-19,0,1,0,0,0,0,0,0,0,0
n231,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-NH17/2020|EPI_ISL_418784|2020-03-13,0,1,0,0,0,0,0,0,0,0
n245,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0434/2020|EPI_ISL_426442|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0448/2020|EPI_ISL_426447|2020-03-19,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB0721/2020|EPI_ISL_429020|2020-03-31,0,0,0,0,0,0,0,0,0,1
n268,0,1,0,0,0,0,0,0,0,0
n428,0,1,0,0,0,0,0,0,0,0
n435,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW234/2020|EPI_ISL_417448|2020-03-14,0,1,0,0,0,0,0,0,0,0
n440,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW121/2020|EPI_ISL_416659|2020-03-11,0,1,0,0,0,0,0,0,0,0
n443,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/NV-NSPHL-A0044/2020|EPI_ISL_515327|2020-03-24,0,0,0,0,0,0,0,0,0,1
n483,0,0,0,0,0,0,0,0,0,1
n493,1,0,0,0,0,0,0,0,0,0
n568,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MN-MDH-666/2020|EPI_ISL_437386|2020-04-17,0,0,0,0,0,1,0,0,0,0
n570,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/UT-03739/2020|EPI_ISL_509580|2020-04-06,0,0,0,0,0,0,0,0,1,0
n577,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-03428/2020|EPI_ISL_498658|2020-04-20,0,0,0,0,0,0,0,0,1,0
n580,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/WY-WYPHL018/2020|EPI_ISL_421552|2020-03-19,0,0,0,0,0,0,0,0,1,0
n593,0,0,0,0,0,0,0,0,1,0
n595,0,0,0,0,0,1,0,0,0,0
n605,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/ID-UW-3481/2020|EPI_ISL_490996|2020-03-25,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4335/2020|EPI_ISL_427266|2020-03-30,0,1,0,0,0,0,0,0,0,0
